timestamp,value,is_anomaly
1,0,0
2,101,0
3,1828,0
4,1822,0
5,1918,0
6,2082,0
7,2204,0
8,2516,0
9,2503,0
10,2528,0
11,2615,0
12,2342,0
13,2101,0
14,2101,0
15,2235,0
16,2254,0
17,2257,0
18,1868,0
19,1714,0
20,1466,0
21,1562,0
22,1462,0
23,1542,0
24,1612,0
25,1546,0
26,1707,0
27,1749,0
28,1898,0
29,1960,0
30,1998,0
31,2217,0
32,2335,0
33,2229,0
34,2644,0
35,2550,0
36,2109,0
37,2135,0
38,2372,0
39,2353,0
40,2458,0
41,2315,0
42,1797,0
43,1686,0
44,1511,0
45,1369,0
46,1444,0
47,1415,0
48,1462,0
49,1578,0
50,1738,0
51,1846,0
52,1905,0
53,1941,0
54,1976,0
55,2035,0
56,2167,0
57,2257,0
58,2499,0
59,2629,0
60,2344,0
61,2195,0
62,2277,0
63,2236,0
64,2215,0
65,2126,0
66,1812,0
67,1498,0
68,1556,0
69,1529,0
70,1554,0
71,1610,0
72,1681,0
73,1668,0
74,1739,0
75,1669,0
76,1772,0
77,1804,0
78,1909,0
79,2182,0
80,2464,0
81,2672,0
82,2577,0
83,2401,0
84,2408,0
85,1891,0
86,2048,0
87,2267,0
88,2407,0
89,2287,0
90,1993,0
91,1635,0
92,1658,0
93,1524,0
94,1617,0
95,1666,0
96,1605,0
97,1686,0
98,1672,0
99,1734,0
100,1788,0
101,1932,0
102,1986,0
103,2192,0
104,2304,0
105,2363,0
106,2409,0
107,2427,0
108,2376,0
109,2217,0
110,2167,0
111,2294,0
112,2313,0
113,2156,0
114,1900,0
115,1555,0
116,1523,0
117,1452,0
118,1683,0
119,1555,0
120,1548,0
121,1658,0
122,1740,0
123,1675,0
124,1742,0
125,1736,0
126,1879,0
127,2003,0
128,2239,0
129,2361,0
130,2537,0
131,2484,0
132,2344,0
133,2109,0
134,2277,0
135,2289,0
136,2243,0
137,2256,0
138,1791,0
139,1602,0
140,1541,0
141,1442,0
142,1504,0
143,1466,0
144,1489,0
145,1644,0
146,1624,0
147,1681,0
148,1857,0
149,1765,0
150,1863,0
151,2110,0
152,1925,0
153,2280,0
154,2387,0
155,2328,0
156,2226,0
157,2090,0
158,2002,0
159,2086,0
160,2064,0
161,2175,0
162,1975,0
163,1594,0
164,1485,0
165,1435,0
166,1477,0
167,1510,0
