timestamp,value,is_anomaly
1,37005.850681097,0
2,36795.152416306,0
3,36466.914482684,0
4,35173.771412819,0
5,35326.960092593,0
6,34369.058149351,0
7,33483.919878788,0
8,33401.98434127,0
9,32895.189726551,0
10,32420.67406229,0
11,31631.034545575,0
12,30719.528989899,0
13,30141.338295455,0
14,29895.207251443,0
15,30215.595790284,0
16,30338.250480159,0
17,30603.793470418,0
18,31212.802791246,0
19,32259.839026575,0
20,33462.987364478,0
21,34535.510209596,0
22,35452.833672559,0
23,35754.670650794,0
24,35743.264286195,0
25,35252.980292929,0
26,34772.282428451,0
27,34387.725309764,0
28,34017.775796296,0
29,33590.069476912,0
30,32918.216909933,0
31,32404.519214526,0
32,32174.689097643,0
33,31816.538833333,0
34,31563.284272727,0
35,30965.006164502,0
36,30327.730017917,0
37,29652.369654642,0
38,28853.589810606,0
39,29709.093520082,0
40,29953.054720899,0
41,30351.427980399,0
42,30873.346874579,0
43,31903.285962843,0
44,33148.532180135,0
45,34246.631555556,0
46,35106.842101972,0
47,35629.615364478,0
48,35824.883040404,0
49,35718.232031987,0
50,35840.813937229,0
51,35490.12210101,0
52,35131.979972222,0
53,34334.688156566,0
54,33570.589897306,0
55,33472.870661736,0
56,33618.779180736,0
57,33475.585584776,0
58,32963.954395863,0
59,32331.821243506,0
60,30996.960542088,0
61,30093.906054714,0
62,30075.962874339,0
63,30290.226662097,0
64,30484.817805916,0
65,30756.887430616,0
66,31642.092659692,0
67,32760.039170515,0
68,34275.082850529,0
69,35689.872564815,0
70,36617.599537037,0
71,37125.853776094,0
72,36362.583135281,0
73,37169.366903319,0
74,36959.098165945,0
75,36919.837635402,0
76,36367.251270202,0
77,35574.152723906,0
78,34570.346638047,0
79,34158.298484247,0
80,34166.12262025,0
81,33935.118381313,0
82,33095.443325758,0
83,32086.471545214,0
84,31147.918268519,0
85,30712.205680375,0
86,30552.661734608,0
87,30645.539519481,0
88,30753.908522487,0
89,31267.801704305,0
90,32333.212881313,0
91,33760.179727393,0
92,35086.045260101,0
93,36144.033718975,0
94,36848.164749639,0
95,37214.530103535,0
96,35835.54958153,0
97,37104.515821308,0
98,36977.284357624,0
99,36940.687474747,0
100,36709.585718855,0
101,35942.190712121,0
102,34910.316817941,0
103,34476.816633478,0
104,34466.8185867,0
105,34180.577177609,0
106,33453.314200337,0
107,32242.100670034,0
108,31364.947044853,0
109,30282.157493266,0
110,30666.240797379,0
111,30801.919282708,0
112,31035.456733405,0
113,31250.872112915,0
114,32335.062507576,0
115,33693.514575156,0
116,35054.039820587,0
117,36231.439290765,0
118,36898.354134921,0
119,37358.577358225,0
120,37253.895835017,0
121,37231.990737374,0
122,37078.492286676,0
123,37186.381195286,0
124,36974.506585859,0
125,36195.309319865,0
126,35118.290338985,0
127,34549.892503968,0
128,34583.758992544,0
129,34244.145744949,0
130,33500.736496272,0
131,32378.36702862,0
132,33290.022558081,0
133,32822.37983634,0
134,31842.275109428,0
135,30960.166688191,0
136,30881.085937951,0
137,31232.799206349,0
138,32369.382114478,0
139,33525.853931097,0
140,34963.60185101,0
141,36215.499202982,0
142,36872.184503006,0
143,37219.419255291,0
144,36999.943047258,0
145,36687.757118687,0
146,36680.646673641,0
147,36563.819441919,0
148,36466.101765272,0
149,35841.307217893,0
150,34895.021619048,0
151,34328.45310113,0
152,34346.453618326,0
153,33844.071036195,0
154,33004.45790873,0
155,31884.129366282,0
156,31105.059258418,0
157,30742.168385642,0
158,30533.088343795,0
159,30609.585812169,0
160,30836.292405002,0
161,31191.038289202,0
162,32200.019052309,0
163,33489.777881554,0
164,34805.561649832,0
165,36005.925234848,0
166,36720.658301467,0
167,36938.807100409,0
168,36965.191737374,0
169,36701.452020202,0
170,36434.731460197,0
171,36322.720267677,0
172,35987.400784271,0
173,35228.554823232,0
174,34246.908743146,0
175,33558.388251323,0
176,33440.470094036,0
177,32675.292957912,0
178,32058.445152237,0
179,31394.125252165,0
180,30550.95212506,0
181,29882.715462963,0
182,29660.510441919,0
183,30012.460712963,0
184,30186.46142797,0
185,30540.526043651,0
