timestamp,value,is_anomaly
1,14,0
2,26658,0
3,557913,0
4,556985,0
5,538150,0
6,498716,0
7,422329,0
8,340683,0
9,289215,0
10,267657,0
11,256857,0
12,252653,0
13,251031,0
14,254358,0
15,273475,0
16,333581,0
17,424835,0
18,491657,0
19,517065,0
20,500466,0
21,521411,0
22,526282,0
23,528446,0
24,536492,0
25,556997,0
26,522628,0
27,504756,0
28,497496,0
29,488431,0
30,459953,0
31,397466,0
32,332420,0
33,282631,0
34,259489,0
35,249648,0
36,243837,0
37,242010,0
38,245130,0
39,258414,0
40,306897,0
41,388041,0
42,446371,0
43,493414,0
44,515201,0
45,521054,0
46,523188,0
47,531426,0
48,547825,0
49,575303,0
50,582764,0
51,564765,0
52,573886,0
53,567536,0
54,508185,0
55,410432,0
56,316408,0
57,277353,0
58,260699,0
59,252415,0
60,250543,0
61,250437,0
62,261377,0
63,307829,0
64,408788,0
65,519941,0
66,613414,0
67,581743,0
68,671788,0
69,678751,0
70,685646,0
71,692447,0
72,692836,0
73,718478,0
74,681471,0
75,634118,0
76,651371,0
77,650639,0
78,578535,0
79,457881,0
80,347949,0
81,294577,0
82,272011,0
83,263748,0
84,261945,0
85,260932,0
86,272059,0
87,324465,0
88,430198,0
89,544869,0
90,631273,0
91,659593,0
92,668699,0
93,652004,0
94,680755,0
95,680176,0
96,686106,0
97,716986,0
98,680788,0
99,638550,0
100,642608,0
101,627963,0
102,575668,0
103,461323,0
104,346378,0
105,295687,0
106,274943,0
107,266555,0
108,264155,0
109,263576,0
110,276132,0
111,326072,0
112,434209,0
113,547092,0
114,630019,0
115,649586,0
116,667754,0
117,626332,0
118,666293,0
119,665167,0
120,678173,0
121,694452,0
122,662240,0
123,599500,0
124,633150,0
125,627277,0
126,570766,0
127,455595,0
128,345422,0
129,294237,0
130,273124,0
131,264275,0
132,262158,0
133,262292,0
134,274087,0
135,324159,0
136,420726,0
137,536230,0
138,603507,0
139,588159,0
140,632357,0
141,643333,0
142,647519,0
143,651070,0
144,655702,0
145,673701,0
146,632569,0
147,596544,0
148,597194,0
149,597433,0
150,546520,0
151,438581,0
152,237089,0
153,276297,0
154,253389,0
155,246451,0
156,249682,0
157,247136,0
158,260584,0
159,309781,0
160,424498,0
161,535260,0
162,612744,0
163,638175,0
164,647713,0
165,638798,0
166,636171,0
167,632150,0
168,636773,0
169,661321,0
170,611803,0
171,564709,0
172,551732,0
173,534690,0
174,494584,0
175,419770,0
176,337019,0
177,287143,0
178,266365,0
179,254879,0
180,251145,0
181,249991,0
182,254279,0
183,275135,0
184,342756,0
185,433566,0
186,488677,0
187,506390,0
188,511511,0
189,512215,0
190,512710,0
191,512140,0
192,517563,0
193,543410,0
194,543281,0
195,479548,0
196,499255,0
197,488068,0
198,462177,0
199,405352,0
200,341571,0
201,295284,0
202,269815,0
203,259677,0
204,256373,0
205,255481,0
206,257125,0
207,272042,0
208,323294,0
209,403667,0
210,463646,0
211,489312,0
212,498392,0
213,501749,0
214,510136,0
215,509825,0
216,530714,0
217,560157,0
218,571610,0
219,556043,0
220,566735,0
221,573304,0
222,514839,0
223,408429,0
224,320024,0
225,284572,0
226,265896,0
227,258829,0
228,257060,0
229,257721,0
230,266563,0
231,312111,0
232,413975,0
233,525754,0
234,618780,0
235,653237,0
236,667779,0
237,671761,0
238,673341,0
239,668854,0
240,667430,0
241,697440,0
242,662428,0
243,609303,0
244,624678,0
245,633890,0
246,574413,0
247,447778,0
248,337895,0
249,289013,0
250,268021,0
251,261357,0
252,260765,0
253,261794,0
254,274025,0
255,325231,0
256,437034,0
257,545589,0
258,627186,0
259,656891,0
260,660572,0
261,657986,0
262,659041,0
263,697932,0
264,648876,0
265,691625,0
266,649924,0
267,622951,0
268,631067,0
269,633820,0
270,573004,0
271,451216,0
272,341705,0
273,290605,0
274,272089,0
275,264711,0
276,262699,0
277,262520,0
278,275763,0
279,328147,0
280,441655,0
281,546445,0
282,630549,0
283,661083,0
284,671888,0
