timestamp,value,is_anomaly
1,7350,0
2,6442,0
3,6057,0
4,7012,0
5,8847,0
6,11371,0
7,13525,0
8,15386,0
9,15896,0
10,15746,0
11,15649,0
12,15659,0
13,15500,0
14,15366,0
15,15478,0
16,14990,0
17,15355,0
18,15119,0
19,14839,0
20,14805,0
21,14275,0
22,12903,0
23,10961,0
24,8787,0
25,7812,0
26,6680,0
27,6257,0
28,6308,0
29,7280,0
30,9336,0
31,12667,0
32,15005,0
33,16350,0
34,16389,0
35,16218,0
36,15534,0
37,14910,0
38,14631,0
39,14470,0
40,14113,0
41,13787,0
42,13801,0
43,13936,0
44,13726,0
45,13358,0
46,12401,0
47,10518,0
48,8577,0
49,6967,0
50,6118,0
51,5669,0
52,5783,0
53,6323,0
54,8402,0
55,11278,0
56,13790,0
57,14977,0
58,15825,0
59,15489,0
60,15730,0
61,15376,0
62,15287,0
63,15609,0
64,15048,0
65,14323,0
66,15569,0
67,15937,0
68,16062,0
69,15095,0
70,13024,0
71,12368,0
72,9260,0
73,8320,0
74,7209,0
75,6837,0
76,7286,0
77,8674,0
78,11204,0
79,14640,0
80,16709,0
81,18053,0
82,18802,0
83,18439,0
84,18221,0
85,17627,0
86,17176,0
87,17313,0
88,16959,0
89,17243,0
90,17880,0
91,18432,0
92,18417,0
93,17092,0
94,14433,0
95,11884,0
96,9740,0
97,7832,0
98,7008,0
99,6479,0
100,7356,0
101,9571,0
102,12289,0
103,14736,0
104,16431,0
105,17087,0
106,17613,0
107,17375,0
108,17193,0
109,16740,0
110,16726,0
111,17250,0
112,17300,0
113,17496,0
114,17903,0
115,18664,0
116,18582,0
117,17423,0
118,14343,0
119,11467,0
120,9196,0
121,6980,0
122,5968,0
123,5829,0
124,6515,0
125,8669,0
126,10878,0
127,12862,0
128,14022,0
129,14433,0
130,14864,0
131,15035,0
132,14904,0
133,15281,0
134,14769,0
135,14858,0
136,15288,0
137,14952,0
138,15348,0
139,15824,0
140,16156,0
141,14775,0
142,12562,0
143,20238,1
144,21157,1
145,17035,0
146,9565,0
147,7731,0
148,7303,0
149,8990,0
150,11326,0
151,13192,0
152,14487,0
153,15413,0
154,15250,0
155,15095,0
156,14936,0
157,17225,0
158,16199,0
159,15092,0
160,15254,0
161,15692,0
162,15326,0
163,15957,0
164,16018,0
165,14686,0
166,12038,0
167,9900,0
168,8186,0
169,6937,0
170,5922,0
171,5626,0
172,6834,0
173,8600,0
174,10667,0
175,12452,0
176,14100,0
177,14710,0
178,14762,0
179,14763,0
180,14480,0
181,14236,0
182,14362,0
183,14836,0
184,14641,0
185,14336,0
186,14096,0
187,14163,0
188,14158,0
189,13141,0
190,11648,0
191,9586,0
192,8216,0
193,6918,0
194,6193,0
195,5814,0
196,5849,0
197,6637,0
198,8939,0
199,11524,0
200,13752,0
201,15138,0
202,15338,0
203,14983,0
204,14692,0
205,13981,0
206,13685,0
207,13178,0
208,12849,0
209,12891,0
210,12735,0
211,12600,0
212,12722,0
213,12535,0
214,11437,0
215,9783,0
216,8112,0
217,6944,0
218,6165,0
219,5615,0
220,5781,0
221,6506,0
222,8436,0
223,11060,0
224,12916,0
225,14021,0
226,14388,0
227,14153,0
228,14432,0
229,14175,0
230,14170,0
231,13467,0
232,13732,0
233,13913,0
234,14303,0
235,15015,0
236,15101,0
237,14358,0
238,12463,0
239,10251,0
240,8589,0
241,7263,0
242,6392,0
243,6048,0
244,7117,0
245,8832,0
246,10997,0
247,13175,0
248,14991,0
249,15808,0
250,15777,0
251,15853,0
252,15718,0
253,15642,0
254,15606,0
255,15180,0
256,15106,0
257,15294,0
258,15738,0
259,16168,0
260,16338,0
261,15193,0
262,12868,0
263,10189,0
264,9801,0
265,7654,0
266,6670,0
267,6209,0
268,6987,0
269,8772,0
270,11310,0
271,14009,0
272,15616,0
273,16587,0
274,16228,0
275,16389,0
276,16379,0
277,15974,0
278,15874,0
279,15992,0
280,16261,0
281,15878,0
282,16398,0
283,17610,0
284,17455,0
285,16514,0
286,13698,0
287,10859,0
288,9034,0
289,7238,0
290,6667,0
291,6373,0
292,7207,0
293,9421,0
294,11924,0
295,13884,0
296,15306,0
297,15821,0
298,15856,0
299,15926,0
300,15873,0
301,15182,0
302,15372,0
303,15595,0
304,16032,0
305,15855,0
306,16327,0
307,17112,0
308,17098,0
309,16164,0
310,13495,0
311,10979,0
312,9212,0
313,7318,0
314,6448,0
315,6188,0
316,7042,0
317,9185,0
318,11717,0
319,13835,0
320,14953,0
321,15560,0
322,15602,0
323,15523,0
324,15320,0
325,15259,0
326,15168,0
327,16643,0
328,16035,0
329,15992,0
330,16303,0
331,17085,0
332,17201,0
333,15640,0
334,12875,0
335,10570,0
336,8586,0
337,7588,0
338,6556,0
339,6313,0
340,6998,0
341,8800,0
342,11705,0
343,13389,0
344,15149,0
345,16035,0
346,16388,0
347,15936,0
348,15770,0
349,15056,0
350,14945,0
351,15479,0
352,15212,0
353,14981,0
354,15958,0
355,16144,0
356,15448,0
357,14410,0
358,12839,0
359,10716,0
360,8826,0
361,7613,0
362,6538,0
363,6094,0
364,6118,0
365,7099,0
366,9517,0
367,12440,0
368,14754,0
369,15800,0
370,16064,0
371,15677,0
372,15085,0
373,14529,0
374,15034,0
375,14422,0
376,13897,0
377,13758,0
378,13731,0
379,13751,0
380,13855,0
381,13465,0
382,12151,0
383,10275,0
384,8730,0
385,6963,0
386,6372,0
387,5605,0
388,5739,0
389,6477,0
390,8716,0
391,11729,0
392,13722,0
393,15192,0
394,15475,0
395,15485,0
396,15440,0
397,15452,0
398,15270,0
399,15163,0
400,14454,0
401,13109,0
402,14013,0
403,14544,0
404,15267,0
405,15437,0
406,14048,0
407,10976,0
408,8946,0
409,7400,0
410,6538,0
411,6230,0
412,7114,0
413,8758,0
414,11668,0
415,14340,0
416,16336,0
417,17438,0
418,17919,0
419,17959,0
420,17710,0
421,17221,0
422,17231,0
423,17430,0
424,17224,0
425,18000,0
426,18445,0
427,17932,0
428,18083,0
429,16594,0
430,14041,0
431,10892,0
432,9251,0
433,7248,0
434,7108,0
435,6270,0
436,7084,0
437,9226,0
438,11815,0
439,13939,0
440,15502,0
441,15737,0
442,16228,0
443,16928,0
444,15731,0
445,15439,0
446,15667,0
447,15568,0
448,15427,0
449,15396,0
450,16443,0
451,17315,0
452,18424,0
453,16356,0
454,13355,0
455,10878,0
456,8934,0
457,7364,0
458,6476,0
459,6142,0
460,6845,0
461,9200,0
462,11882,0
463,13900,0
464,15279,0
465,15910,0
466,16147,0
467,15785,0
468,15629,0
469,15275,0
470,15775,0
471,15886,0
472,15740,0
473,16141,0
474,16579,0
475,17308,0
476,17171,0
477,15596,0
478,13391,0
479,10472,0
480,8790,0
481,7132,0
482,6107,0
483,6025,0
484,6944,0
485,8833,0
486,11908,0
487,14118,0
488,15564,0
489,16349,0
490,15909,0
491,15532,0
492,15041,0
493,14788,0
494,15320,0
495,15280,0
496,15151,0
497,15700,0
498,15926,0
499,16295,0
500,16450,0
501,15105,0
502,12742,0
503,10420,0
504,8526,0
505,7505,0
506,6543,0
507,6437,0
508,7276,0
509,9798,0
510,12487,0
511,15006,0
512,16376,0
513,17213,0
514,16945,0
515,17910,0
516,17243,0
517,16499,0
518,16834,0
519,17080,0
520,16979,0
521,16594,0
522,16769,0
523,16402,0
524,16094,0
525,15433,0
526,13343,0
527,10990,0
528,9171,0
529,7143,0
530,6631,0
531,5996,0
532,5980,0
533,7359,0
534,9884,0
535,13103,0
536,15094,0
537,16138,0
538,16105,0
539,15563,0
540,15107,0
541,14561,0
542,14085,0
543,13656,0
544,13445,0
545,13048,0
546,13108,0
547,13299,0
548,13185,0
549,12631,0
550,11241,0
551,9587,0
552,8005,0
553,7138,0
554,6454,0
555,5840,0
556,5821,0
557,6576,0
558,9000,0
559,11988,0
560,13834,0
561,14864,0
562,14774,0
563,14905,0
564,15016,0
565,14620,0
566,14190,0
567,14184,0
568,14052,0
569,13935,0
570,14966,0
571,15912,0
572,15421,0
573,14474,0
574,13252,0
575,10307,0
576,8559,0
577,7086,0
578,6440,0
579,5847,0
580,6830,0
581,9196,0
582,11749,0
583,13992,0
584,15493,0
585,16201,0
586,16080,0
587,16128,0
588,15947,0
589,15776,0
590,15490,0
591,15657,0
592,15389,0
593,15736,0
594,15563,0
595,16394,0
596,16545,0
597,15088,0
598,12592,0
599,9910,0
600,8296,0
601,7110,0
602,6381,0
603,6039,0
604,6844,0
605,9072,0
606,11668,0
607,13765,0
608,15269,0
609,16218,0
610,15657,0
611,15528,0
612,15280,0
613,15348,0
614,15003,0
615,15599,0
616,15418,0
617,15377,0
618,16152,0
619,17060,0
620,17133,0
621,15401,0
622,13183,0
623,10226,0
624,8584,0
625,7081,0
626,6250,0
627,6086,0
628,6871,0
629,8999,0
630,11415,0
631,13152,0
632,14473,0
633,15374,0
634,14995,0
635,15195,0
636,14864,0
637,14627,0
638,14631,0
639,14656,0
640,15225,0
641,15078,0
642,15028,0
643,15813,0
644,16370,0
645,15722,0
646,12867,0
647,10214,0
648,8825,0
649,7084,0
650,5944,0
651,5655,0
652,6547,0
653,8498,0
654,10864,0
655,12748,0
656,14212,0
657,14749,0
658,14339,0
659,14225,0
660,13911,0
661,13990,0
662,13947,0
663,14128,0
664,14565,0
665,14261,0
666,14197,0
667,15077,0
668,15087,0
669,14032,0
670,11638,0
671,9532,0
672,8044,0
673,6287,0
674,5526,0
675,5022,0
676,5864,0
677,7172,0
678,9197,0
679,10720,0
680,12029,0
681,13356,0
682,14147,0
683,12401,0
684,12303,0
685,11767,0
686,11666,0
687,11965,0
688,11685,0
689,11488,0
690,11277,0
691,11341,0
692,11250,0
693,10841,0
694,9673,0
695,8414,0
696,7024,0
697,6262,0
698,5440,0
699,5079,0
700,5051,0
701,5996,0
702,8048,0
703,10460,0
704,12257,0
705,13114,0
706,13209,0
707,12661,0
708,12619,0
709,11980,0
710,11724,0
711,11408,0
712,11108,0
713,10795,0
714,10791,0
715,11021,0
716,10758,0
717,10153,0
718,9255,0
719,7842,0
720,6789,0
