timestamp,value,is_anomaly
1,11,0
2,16086,0
3,131630,0
4,136536,0
5,140413,0
6,143404,0
7,142333,0
8,138277,0
9,134153,0
10,124515,0
11,117517,0
12,114334,0
13,107953,0
14,103819,0
15,102258,0
16,102009,0
17,104915,0
18,106521,0
19,111524,0
20,113769,0
21,117296,0
22,123273,0
23,122827,0
24,125286,0
25,130052,0
26,129961,0
27,135154,0
28,137165,0
29,139941,0
30,144978,0
31,144720,0
32,143654,0
33,138286,0
34,127970,0
35,121041,0
36,114326,0
37,107115,0
38,106403,0
39,102375,0
40,102254,0
41,105341,0
42,110215,0
43,116369,0
44,121881,0
45,122903,0
46,123308,0
47,125735,0
48,126770,0
49,130959,0
50,132026,0
51,133953,0
52,142869,0
53,144353,0
54,143040,0
55,143016,0
56,144184,0
57,135161,0
58,128058,0
59,119774,0
60,113464,0
61,107756,0
62,105937,0
63,102356,0
64,96486,0
65,108588,0
66,112183,0
67,115470,0
68,119287,0
69,118465,0
70,121372,0
71,110185,0
72,125047,0
73,126313,0
74,131348,0
75,133770,0
76,134926,0
77,140519,0
78,138275,0
79,140001,0
80,142057,0
81,138887,0
82,128442,0
83,116147,0
84,108016,0
85,108543,0
86,103311,0
87,98410,0
88,96821,0
89,101815,0
90,107210,0
91,115459,0
92,119464,0
93,117310,0
94,124420,0
95,116815,0
96,123402,0
97,127210,0
98,134565,0
99,129510,0
100,136132,0
101,139276,0
102,140383,0
103,138138,0
104,139890,0
105,132687,0
106,124901,0
107,120215,0
108,112310,0
109,108158,0
110,101923,0
111,94529,0
112,101713,0
113,103339,0
114,108541,0
115,120618,0
116,118163,0
117,121721,0
118,125648,0
119,127013,0
120,128627,0
121,131148,0
122,132864,0
123,133705,0
124,136278,0
125,134255,0
126,133549,0
127,133366,0
128,133240,0
129,126738,0
130,124062,0
131,118509,0
132,110892,0
133,109018,0
134,106147,0
135,103228,0
136,103917,0
137,110402,0
138,113420,0
139,118739,0
140,124249,0
141,125140,0
142,124160,0
143,125813,0
144,129706,0
145,134793,0
146,138036,0
147,136507,0
148,140611,0
149,142100,0
150,149252,0
151,150895,0
152,149355,0
153,142378,0
154,135160,0
155,128630,0
156,121889,0
157,118573,0
158,112709,0
159,108580,0
160,110461,0
161,111196,0
162,119594,0
163,124156,0
164,128973,0
165,137590,0
166,138225,0
167,138158,0
168,142523,0
169,134828,0
170,151634,0
171,152326,0
172,159598,0
173,165650,0
174,161586,0
175,162512,0
176,158197,0
177,150192,0
178,142677,0
179,135680,0
180,128478,0
181,121243,0
182,117008,0
183,115035,0
184,115579,0
185,118644,0
186,124157,0
187,129138,0
188,131634,0
189,133767,0
190,137546,0
191,139333,0
192,143257,0
193,127018,0
194,143146,0
195,145381,0
196,147251,0
197,148820,0
198,148821,0
199,151693,0
200,150480,0
201,146922,0
202,134862,0
203,120789,0
204,114592,0
205,115596,0
206,110936,0
207,106252,0
208,106699,0
209,108498,0
210,115193,0
211,118560,0
212,125589,0
213,127152,0
214,129792,0
215,130537,0
216,136867,0
217,138269,0
218,139166,0
219,142950,0
220,147133,0
221,147654,0
222,149540,0
223,154009,0
224,155743,0
225,152443,0
226,141906,0
227,130606,0
228,122259,0
229,116822,0
230,114952,0
231,109469,0
232,109356,0
233,113701,0
234,118506,0
235,124725,0
236,126074,0
237,129255,0
238,133116,0
239,132102,0
240,134570,0
241,138782,0
242,138587,0
